Date,Close
7/30/2018 16:00:00,76.32
7/31/2018 16:00:00,77.83
8/1/2018 16:00:00,77.9
8/2/2018 16:00:00,77.63
8/3/2018 16:00:00,77.93
8/6/2018 16:00:00,77.87
8/7/2018 16:00:00,78.38
8/8/2018 16:00:00,76.91
8/9/2018 16:00:00,78.04
8/10/2018 16:00:00,76.73
8/13/2018 16:00:00,77.17
8/14/2018 16:00:00,77.31
8/15/2018 16:00:00,74.84
8/16/2018 16:00:00,75.59
8/17/2018 16:00:00,72.92
8/20/2018 16:00:00,72.36
8/21/2018 16:00:00,73.32
8/22/2018 16:00:00,73.82
8/23/2018 16:00:00,73.34
8/24/2018 16:00:00,73.59
8/27/2018 16:00:00,74.82
8/28/2018 16:00:00,74.93
8/29/2018 16:00:00,75.62
8/30/2018 16:00:00,76.29
8/31/2018 16:00:00,75.73
9/4/2018 16:00:00,74.29
9/5/2018 16:00:00,74.53
9/6/2018 16:00:00,72.88
9/7/2018 16:00:00,72.22
9/10/2018 16:00:00,72.51
9/11/2018 16:00:00,72.23
9/12/2018 16:00:00,73.97
9/13/2018 16:00:00,74.12
9/14/2018 16:00:00,73.38
9/17/2018 16:00:00,72.78
9/18/2018 16:00:00,73.67
9/19/2018 16:00:00,73.88
9/20/2018 16:00:00,74.83
9/21/2018 16:00:00,75.51
9/24/2018 16:00:00,75.62
9/25/2018 16:00:00,74.99
9/26/2018 16:00:00,75.65
9/27/2018 16:00:00,76.58
9/28/2018 16:00:00,77.21
10/1/2018 16:00:00,77.96
10/2/2018 16:00:00,78.67
10/3/2018 16:00:00,79
10/4/2018 16:00:00,76.56
10/5/2018 16:00:00,76.24
10/8/2018 16:00:00,76.4
10/9/2018 16:00:00,76.54
10/10/2018 16:00:00,74.78
10/11/2018 16:00:00,72.5
10/12/2018 16:00:00,73.59
10/15/2018 16:00:00,72.78
10/16/2018 16:00:00,76.31
10/17/2018 16:00:00,75.62
10/18/2018 16:00:00,74.17
10/19/2018 16:00:00,73.27
10/22/2018 16:00:00,72.34
10/23/2018 16:00:00,71.67
10/24/2018 16:00:00,68.01
10/25/2018 16:00:00,68.62
10/26/2018 16:00:00,69.74
10/29/2018 16:00:00,70.9
10/30/2018 16:00:00,72.04
10/31/2018 16:00:00,68.18
11/1/2018 16:00:00,70.31
11/2/2018 16:00:00,69.44
11/5/2018 16:00:00,69.58
11/6/2018 16:00:00,70.35
11/7/2018 16:00:00,72.48
11/8/2018 16:00:00,71.88
11/9/2018 16:00:00,71.18
11/12/2018 16:00:00,70.49
11/13/2018 16:00:00,70.92
11/14/2018 16:00:00,70.55
11/15/2018 16:00:00,69.78
11/16/2018 16:00:00,69.2
11/19/2018 16:00:00,68.01
11/20/2018 16:00:00,67.57
11/21/2018 16:00:00,66.74
11/23/2018 13:00:00,66.59
11/26/2018 16:00:00,66.94
11/27/2018 16:00:00,67.44
11/28/2018 16:00:00,69.19
11/29/2018 16:00:00,69.69
11/30/2018 16:00:00,71.94
12/3/2018 16:00:00,70.86
12/4/2018 16:00:00,69.55
12/6/2018 16:00:00,70.19
12/7/2018 16:00:00,68.15
12/10/2018 16:00:00,67.49
12/11/2018 16:00:00,67.72
12/12/2018 16:00:00,68.14
12/13/2018 16:00:00,67.35
12/14/2018 16:00:00,65.57
12/17/2018 16:00:00,65.12
12/18/2018 16:00:00,64.84
12/19/2018 16:00:00,64.2
12/20/2018 16:00:00,64.3
12/21/2018 16:00:00,62.62
12/24/2018 13:00:00,60.54
12/26/2018 16:00:00,63.22
12/27/2018 16:00:00,62.94
12/28/2018 16:00:00,61.88
12/31/2018 16:00:00,62.55
1/2/2019 16:00:00,63.44
1/3/2019 16:00:00,65.25
1/4/2019 16:00:00,68.25
1/7/2019 16:00:00,68.56
1/8/2019 16:00:00,68.09
1/9/2019 16:00:00,67.94
1/10/2019 16:00:00,68.04
1/11/2019 16:00:00,68.16
1/14/2019 16:00:00,67.25
1/15/2019 16:00:00,68.52
1/16/2019 16:00:00,67.64
1/17/2019 16:00:00,68.65
1/18/2019 16:00:00,69.18
1/22/2019 16:00:00,68.55
1/23/2019 16:00:00,68.25
1/24/2019 16:00:00,67.86
1/25/2019 16:00:00,68.9
1/28/2019 16:00:00,67.91
1/29/2019 16:00:00,69.59
1/30/2019 16:00:00,69.83
1/31/2019 16:00:00,70.01
2/1/2019 16:00:00,70.05
2/4/2019 16:00:00,70.05
2/5/2019 16:00:00,67.68
2/6/2019 16:00:00,68.75
2/7/2019 16:00:00,67.28
2/8/2019 16:00:00,67.47
2/11/2019 16:00:00,67.62
2/12/2019 16:00:00,65.4
2/13/2019 16:00:00,65.94
2/14/2019 16:00:00,66.37
2/15/2019 16:00:00,67.59
2/19/2019 16:00:00,66.76
2/20/2019 16:00:00,66.98
2/21/2019 16:00:00,65.55
2/22/2019 16:00:00,65.74
2/25/2019 16:00:00,65.35
2/26/2019 16:00:00,65.28
2/27/2019 16:00:00,65.57
2/28/2019 16:00:00,65.02
3/1/2019 16:00:00,66.01
3/4/2019 16:00:00,65.45
3/5/2019 16:00:00,64.39
3/6/2019 16:00:00,62.92
3/7/2019 16:00:00,62.53
3/8/2019 16:00:00,63.23
3/11/2019 16:00:00,64.34
3/12/2019 16:00:00,64.83
3/13/2019 16:00:00,65.75
3/14/2019 16:00:00,64.79
3/15/2019 16:00:00,65.63
3/18/2019 16:00:00,65.02
3/19/2019 16:00:00,65.49
3/20/2019 16:00:00,64.6
3/21/2019 16:00:00,64.92
3/22/2019 16:00:00,63.77
3/25/2019 16:00:00,63.79
3/26/2019 16:00:00,64.24
3/27/2019 16:00:00,63.66
3/28/2019 16:00:00,63.69
3/29/2019 16:00:00,65.01
4/1/2019 16:00:00,65.88
4/2/2019 16:00:00,66.24
4/3/2019 16:00:00,66.66
4/4/2019 16:00:00,66.84
4/5/2019 16:00:00,67.54
4/8/2019 16:00:00,67.38
4/9/2019 16:00:00,66.09
4/10/2019 16:00:00,67.4
4/11/2019 16:00:00,66.31
4/12/2019 16:00:00,65.28
4/15/2019 16:00:00,65.43
4/16/2019 16:00:00,64.54
4/17/2019 16:00:00,63.25
4/18/2019 16:00:00,62.95
4/22/2019 16:00:00,61.87
4/23/2019 16:00:00,63.04
4/24/2019 16:00:00,62.8
4/25/2019 16:00:00,64.14
4/26/2019 16:00:00,65.15
4/29/2019 16:00:00,64.92
4/30/2019 16:00:00,65.04
5/1/2019 16:00:00,64.87
5/2/2019 16:00:00,65.3
5/3/2019 16:00:00,67.13
5/6/2019 16:00:00,67.69
5/7/2019 16:00:00,66.4
5/8/2019 16:00:00,66.07
5/9/2019 16:00:00,66.13
5/10/2019 16:00:00,65.57
5/13/2019 16:00:00,64.17
5/14/2019 16:00:00,65.08
5/15/2019 16:00:00,65.3
5/16/2019 16:00:00,65.78
5/17/2019 16:00:00,66.36
5/20/2019 16:00:00,65.86
5/21/2019 16:00:00,66.52
5/22/2019 16:00:00,66.5
5/23/2019 16:00:00,67.17
5/24/2019 16:00:00,66.89
5/28/2019 16:00:00,63.97
5/29/2019 16:00:00,63.37
5/30/2019 16:00:00,63.34
5/31/2019 16:00:00,62.25
6/3/2019 16:00:00,63.63
6/4/2019 16:00:00,64.32
6/5/2019 16:00:00,64.44
6/6/2019 16:00:00,63.73
6/7/2019 16:00:00,65.35
6/10/2019 16:00:00,66.12
6/11/2019 16:00:00,66.1
6/12/2019 16:00:00,66.78
6/13/2019 16:00:00,66.99
6/14/2019 16:00:00,66.36
6/17/2019 16:00:00,67.1
6/18/2019 16:00:00,68.2
6/19/2019 16:00:00,68.26
6/20/2019 16:00:00,68.57
6/21/2019 16:00:00,69.38
6/24/2019 16:00:00,68.84
6/25/2019 16:00:00,68.48
6/26/2019 16:00:00,66.68
6/27/2019 16:00:00,67.08
6/28/2019 16:00:00,67.56
7/1/2019 16:00:00,67.83
7/2/2019 16:00:00,68.84
7/3/2019 13:00:00,69
7/5/2019 16:00:00,68.53
7/8/2019 16:00:00,67.48
7/9/2019 16:00:00,67.75
7/10/2019 16:00:00,67.46
7/11/2019 16:00:00,66.19
7/12/2019 16:00:00,66.26
7/15/2019 16:00:00,68.07
7/16/2019 16:00:00,66.94
7/17/2019 16:00:00,66.92
7/18/2019 16:00:00,67.21
7/19/2019 16:00:00,65.04
7/22/2019 16:00:00,64.91
7/23/2019 16:00:00,66.4
7/24/2019 16:00:00,66.64
7/25/2019 16:00:00,66.32
7/26/2019 16:00:00,66.92
7/29/2019 16:00:00,67.87
7/30/2019 16:00:00,67.09
7/31/2019 16:00:00,65.52
8/1/2019 16:00:00,65.47
8/2/2019 16:00:00,64.95
8/5/2019 16:00:00,63.36
8/6/2019 16:00:00,63.98
8/7/2019 16:00:00,63.88
8/8/2019 16:00:00,64.82
8/9/2019 16:00:00,65.24
8/12/2019 16:00:00,63.98
8/13/2019 16:00:00,64.3
8/14/2019 16:00:00,63.12
8/15/2019 16:00:00,62.87
8/16/2019 16:00:00,63.14
8/19/2019 16:00:00,64.11
8/20/2019 16:00:00,63.44
8/21/2019 16:00:00,64.13
8/22/2019 16:00:00,64.22
8/23/2019 16:00:00,62.51
8/26/2019 16:00:00,63
8/27/2019 16:00:00,63.31
8/28/2019 16:00:00,63.64
8/29/2019 16:00:00,63.75
8/30/2019 16:00:00,63.54
9/3/2019 16:00:00,62.97
9/4/2019 16:00:00,63.27
9/5/2019 16:00:00,64.06
9/6/2019 16:00:00,64.82
9/9/2019 16:00:00,66.33
9/10/2019 16:00:00,67.08
9/11/2019 16:00:00,68.08
9/12/2019 16:00:00,66.36
9/13/2019 16:00:00,66.52
9/16/2019 16:00:00,65.88
9/17/2019 16:00:00,66.17
9/18/2019 16:00:00,65.72
9/19/2019 16:00:00,65.96
9/20/2019 16:00:00,66.42
9/23/2019 16:00:00,65.73
9/24/2019 16:00:00,64.56
9/25/2019 16:00:00,64.2
9/26/2019 16:00:00,63.3
9/27/2019 16:00:00,62.9
9/30/2019 16:00:00,63.38
10/1/2019 16:00:00,63.22
10/2/2019 16:00:00,61.62
10/3/2019 16:00:00,62.23
10/4/2019 16:00:00,62.56
10/7/2019 16:00:00,62.73
10/8/2019 16:00:00,61.69
10/9/2019 16:00:00,61.98
10/10/2019 16:00:00,63.26
10/11/2019 16:00:00,63.99
10/14/2019 16:00:00,64.51
10/15/2019 16:00:00,65.3
10/16/2019 16:00:00,65.35
10/17/2019 16:00:00,65.23
10/18/2019 16:00:00,64.91
10/21/2019 16:00:00,65.21
10/22/2019 16:00:00,65.86
10/23/2019 16:00:00,66.58
10/24/2019 16:00:00,66
10/25/2019 16:00:00,63.32
10/28/2019 16:00:00,63.73
10/29/2019 16:00:00,63.45
10/30/2019 16:00:00,63.15
10/31/2019 16:00:00,63.71
11/1/2019 16:00:00,64.66
11/4/2019 16:00:00,65.21
11/5/2019 16:00:00,65.39
11/6/2019 16:00:00,65.41
11/7/2019 16:00:00,63.96
11/8/2019 16:00:00,65.38
11/11/2019 16:00:00,64.64
11/12/2019 16:00:00,64.32
11/13/2019 16:00:00,63.33
11/14/2019 16:00:00,63.81
11/15/2019 16:00:00,65.07
11/18/2019 16:00:00,64.29
11/19/2019 16:00:00,65
11/20/2019 16:00:00,64.88
11/21/2019 16:00:00,65.73
11/22/2019 16:00:00,65.26
11/25/2019 16:00:00,67.22
11/26/2019 16:00:00,67.28
11/27/2019 16:00:00,67.12
11/29/2019 13:00:00,67.24
12/2/2019 16:00:00,66.12
12/3/2019 16:00:00,66.07
12/4/2019 16:00:00,66.75
12/5/2019 16:00:00,65.93
12/6/2019 16:00:00,67.08
12/9/2019 16:00:00,66.93
12/10/2019 16:00:00,67.08
12/11/2019 16:00:00,67.78
12/12/2019 16:00:00,67.63
12/13/2019 16:00:00,65.77
12/16/2019 16:00:00,66.12
12/17/2019 16:00:00,66.2
12/18/2019 16:00:00,65.68
12/19/2019 16:00:00,65.29
12/20/2019 16:00:00,66.85
12/23/2019 16:00:00,66.75
12/24/2019 13:00:00,66.72
12/26/2019 16:00:00,66.39
12/27/2019 16:00:00,65.95
12/30/2019 16:00:00,64.93
12/31/2019 16:00:00,64.98
1/2/2020 16:00:00,65.23
1/3/2020 16:00:00,65.07
1/6/2020 16:00:00,65.65
1/7/2020 16:00:00,65.12
1/8/2020 16:00:00,65.8
1/9/2020 16:00:00,65.84
